CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_ENTRADA;QTD_ENTRADA;VLR_ENTRADA
7;1032407;19798;PROPIOSOL (CLOBETASOL) CR 0,5MG/G 30G;PRODUTO COM PMC;2025-06-04;13,0;99,55
7;1041193;100633;AZITROMICINA 1G 1COM GEN GMD;LUBRIFICANTE;2025-07-15;10,0;145,08
7;1041193;148802;FEXOFENADINA 180MG 10COM GEN NQ;OLEO/LOC CORPORAL;2025-07-15;10,0;155,44
7;1044444;141655;HOXIDRIN (HIDROXIZINA) 2MG/ML 100ML;PRODUTO COM PMC;2025-07-29;6,0;32,33
7;1044706;152341;ENALAPRIL 5MG 30COM GEN BELFAR;MEL/PROPOLIS;2025-07-30;1,0;1,88
7;1044706;152341;ENALAPRIL 5MG 30COM GEN BELFAR;OLEO/LOC CORPORAL;2025-07-30;1,0;1,88
7;1045805;102687;ENALAPRIL 10MG 30COM GEN GMD;CAIXA TERMICA;2025-08-04;48,0;134,26
7;1050045;98566;CARVEDILOL 3,125MG 30COM GEN LEG;OLEO/LOC CORPORAL;2025-08-22;2,0;9,39
7;1050397;90964;NORETISTERONA+ESTRADIOL 1AMP 1ML+SER CIF;PRODUTO COM PMC;2025-08-25;9,0;58,51
7;1050397;141166;LEVONORGESTREL 0,15MG+ETINI 0,03MG 21COM;PRODUTO COM PMC;2025-08-25;9,0;24,47
7;1050400;122;NIMESULIDA 100MG 12COM GEN NQ;LUBRIFICANTE;2025-08-25;58,0;143,82
7;1050400;79421;CETOPROFENO 150MG 10COM LP GEN NQ;OLEO/LOC CORPORAL;2025-08-25;1,0;6,56
7;1050400;79677;FLUXON (CINARIZINA) 25MG 30COM;PRODUTO COM PMC;2025-08-25;117,0;1041,17
7;1050400;80322;LIDOGEL (LIDOCAINA) 2% 20MG/G 30G;PRODUTO COM PMC;2025-08-25;22,0;128,62
7;1050400;82074;DIPIRONA SOD GTS 20ML GEN NQ;CAIXA TERMICA;2025-08-25;2,0;5,89
7;1050400;82104;DICLO DIETILAMONIO GEL 11,6MG/G 60G G NQ;PRODUTO COM PMC;2025-08-25;3,0;17,3
7;1050400;82104;DICLO DIETILAMONIO GEL 11,6MG/G 60G G NQ;LUBRIFICANTE;2025-08-25;3,0;17,3
7;1050400;82376;ANLODIPINO 5MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;5,0;15,18
7;1050400;82465;AMOXICILINA 500MG 21CAP GEN NQ;MEL/PROPOLIS;2025-08-25;5,0;39,09
7;1050400;82678;CLOBETASOL CR 0,5MG/G 30G GEN NQ;MEL/PROPOLIS;2025-08-25;2,0;10,98
7;1050400;82740;TIMOLOL SOL OFT 5MG/ML 5ML GEN NQ;MEL/PROPOLIS;2025-08-25;1,0;3,71
7;1050400;82821;HIDROCLOROTIAZIDA 50MG 20COM GEN NQ;PRODUTO COM PMC;2025-08-25;4,0;5,83
7;1050400;82821;HIDROCLOROTIAZIDA 50MG 20COM GEN NQ;LUBRIFICANTE;2025-08-25;4,0;5,83
7;1050400;83577;DICLOFENACO SODICO 50MG 20COM GEN NQ;MEL/PROPOLIS;2025-08-25;2,0;5,9
7;1050400;83887;MOMETASONA CR DERM 1MG/G 20G GEN NQ;PRODUTO COM PMC;2025-08-25;3,0;34,61
7;1050400;85693;SILDENAFILA 50MG 2COM GEN NQ;CAIXA TERMICA;2025-08-25;2,0;2,93
7;1050400;97020;TENSALIV (ANLODIPINO) 5MG 30COM;PRODUTO COM PMC;2025-08-25;71,0;175,58
7;1050400;110205;DIPROP BETAM+FOSF DISSOD INJ 1ML GEN NQ ;LUBRIFICANTE;2025-08-25;5,0;24,81
7;1050400;110230;ENALAPRIL 20MG 30COM GEN NQ;MEL/PROPOLIS;2025-08-25;35,0;331,03
7;1050400;110329;PREDNISONA 20MG 20COM GEN NQ;CAIXA TERMICA;2025-08-25;6,0;57,37
7;1050400;110337;PIROXICAM 20MG 10CAP GEN NQ;LUBRIFICANTE;2025-08-25;2,0;6,87
7;1050400;110345;PIROXICAM 20MG 15CAP GEN NQ;PRODUTO COM PMC;2025-08-25;1,0;4,69
7;1050400;110345;PIROXICAM 20MG 15CAP GEN NQ;LUBRIFICANTE;2025-08-25;1,0;4,69
7;1050400;110809;BRIMONIDINA 2MG/ML 5ML GEN NQ;PRODUTO COM PMC;2025-08-25;14,0;187,4
7;1050400;110809;BRIMONIDINA 2MG/ML 5ML GEN NQ;LUBRIFICANTE;2025-08-25;14,0;187,4
7;1050400;110809;BRIMONIDINA 2MG/ML 5ML GEN NQ;OLEO/LOC CORPORAL;2025-08-25;14,0;187,4
7;1050400;111880;VALSARTANA 160MG 30COM GEN NQ;PRODUTO COM PMC;2025-08-25;1,0;31,9
7;1050400;122483;NEO FRESH (CARMELOSE SOD) SOL OFT 15ML;PRODUTO COM PMC;2025-08-25;4,0;81,8
7;1050400;140488;FUROSEMIDA 40MG 20COM GEN NQ;LUBRIFICANTE;2025-08-25;34,0;70,0
7;1050400;140489;FUROSEMIDA 40MG 30COM GEN NQ;MEL/PROPOLIS;2025-08-25;59,0;212,87
7;1050400;142987;PANTOPRAZOL SOD 20MG 28COM GEN NQ;PRODUTO COM PMC;2025-08-25;1,0;3,34
7;1050400;142987;PANTOPRAZOL SOD 20MG 28COM GEN NQ;MEL/PROPOLIS;2025-08-25;1,0;3,34
7;1050400;142988;PANTOPRAZOL SOD 40MG 28COM GEN NQ;PRODUTO COM PMC;2025-08-25;3,0;14,13
7;1050400;143147;SUCCIN METOPROLOL 100MG LP 30COM GEN NQ;PRODUTO COM PMC;2025-08-25;6,0;171,56
7;1050400;144460;NEOLEFRIN DIA (800MG+20MG PAR+FEN) 20COM;PRODUTO COM PMC;2025-08-25;20,0;110,2
7;1050400;147480;VIT NEO QUIMICA IMUNE 30COM;VITAMINAS/MINERAIS;2025-08-25;24,0;74,37
7;1050400;148228;VIT NEO QUIMICA MELAT SAB MARAC 90COM;ALIMENTOS FUNCIONAIS;2025-08-25;47,0;204,19
7;1050400;148801;FEXOFENADINA 120MG 10COM GEN NQ;LUBRIFICANTE;2025-08-25;1,0;10,68
7;1050400;151230;APIXABANA 2,5MG 20COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;1,0;30,95
7;1050400;151232;APIXABANA 5MG 20COM GEN NQ;PRODUTO COM PMC;2025-08-25;10,0;306,59
7;1050400;154430;NEOGERMINA 10FLACONETES 2BI SUSP;ENZIMAS/PROBIOTICOS;2025-08-25;3,0;45,11
7;1050400;154512;PREDNISOLONA 20MG 20COM GEN NQ ;PRODUTO COM PMC;2025-08-25;1,0;15,72
7;1050400;154913;HISCONGEX 12MG+15MG 12COM;PRODUTO COM PMC;2025-08-25;35,0;389,8
7;1050400;155350;VIT NEO QUIMICA VIT C 30COM;DESODORANTE;2025-08-25;6,0;33,49
7;1050400;155358;DOMPERIDONA 10MG 60COM GEN NQ;CAIXA TERMICA;2025-08-25;2,0;13,35
7;1050400;155358;DOMPERIDONA 10MG 60COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;2,0;13,35
7;1050400;155541;OLMESARTANA+ANLO 40MG+10MG 30COM GEN NQ;LUBRIFICANTE;2025-08-25;51,0;1212,19
7;1050400;157877;TELMISARTANA+HCTZ 80+12,5MG30COM GEN NQ;LUBRIFICANTE;2025-08-25;32,0;1519,32
7;1050400;157877;TELMISARTANA+HCTZ 80+12,5MG30COM GEN NQ;CAIXA TERMICA;2025-08-25;32,0;1519,32
7;1053939;150393;CR PREV ASSAD C/DEXPANTENOL DINNOBABY90G;CREME ASSADURAS;2025-09-08;37,0;297,8
7;1053939;155008;ADLYV (IBUPROFENO) 400MG 8CAP MOLE;PRODUTO COM PMC;2025-09-08;8,0;29,98
7;1055725;156658;FRALDA BABYSEC SHORT PREM HIPER XXG 42IM;FRALDAS;2025-09-17;10,0;371,21
7;1055732;113743;HIDROCLOROTIAZIDA 25MG 30COM GEN MEDQ;LUBRIFICANTE;2025-09-17;27,0;30,87
7;1055738;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;CAIXA TERMICA;2025-09-17;63,0;596,18
7;1055738;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;OLEO/LOC CORPORAL;2025-09-17;63,0;596,18
7;1057111;155038;TOTALVITA OMEGA 3 1G 60/CAPS;ESPATULA;2025-09-24;48,0;325,89
7;1060347;105627;METRONIDAZOL+NIST CR VAG 10APL 50G GEN G;CAIXA TERMICA;2025-10-09;1,0;11,89
7;1063186;156408;TOALHAS UMED HUGGIES DS HIG DIARIA 120UN;MASCULINO;2025-10-22;215,0;2065,36
7;1064340;155032;CITALOPRAM 20MG 30COM (C1) GEN TORRENT;PRODUTO COM PMC;2025-10-28;30,0;190,75
7;1065879;105228;RAPILAX 75MG/ML (PICOSSULF+SOD) GTS 30ML;PRODUTO COM PMC;2025-11-03;24,0;183,09
7;1065880;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;PRODUTO COM PMC;2025-11-03;61,0;578,04
7;1066084;139054;ALBENDAZOL 400MG 1COM GEN GMD;MEL/PROPOLIS;2025-11-04;9,0;6,8
7;1066931;310;BOLSA TERMICA GEL MEDIA BC0130-M48;ANTISSEPTICO;2025-11-07;2,0;22,07
7;1066931;155493;SAB FLOR YPE GARDENIA ARGAN 85G;SABONETE SOLIDO;2025-11-07;2,0;1,95
7;1066931;155534;SAB SIENE PROTEINAS LEITE 85G;SABONETE SOLIDO;2025-11-07;2,0;1,66
7;1067522;153190;ALBENDAZOL 40MG/ML 10ML GEN GEO;PRODUTO COM PMC;2025-11-11;116,0;244,39
7;1067522;153190;ALBENDAZOL 40MG/ML 10ML GEN GEO;OLEO/LOC CORPORAL;2025-11-11;116,0;244,39
7;1069026;122;NIMESULIDA 100MG 12COM GEN NQ;PRODUTO COM PMC;2025-11-18;3,0;7,44
7;1069026;122;NIMESULIDA 100MG 12COM GEN NQ;LUBRIFICANTE;2025-11-18;3,0;7,44
7;1069026;3824;NEO FEDIPINA (NIFEDIPINA) 10MG 30COM;PRODUTO COM PMC;2025-11-18;1,0;15,44
7;1069026;17310;NEOTAREN (DICLO SODICO) 50MG 20COM;PRODUTO COM PMC;2025-11-18;65,0;149,16
7;1069026;19216;NEO FOLICO 5MG (ACIDO FOLICO) 20COM;PRODUTO COM PMC;2025-11-18;103,0;324,86
7;1069026;80160;FLAVONID (DIOSMINA+HESP) 450+50MG 60COM;PRODUTO COM PMC;2025-11-18;9,0;370,65
7;1069026;81949;AZITROMICINA 500MG 3COM GEN NEO;MEL/PROPOLIS;2025-11-18;60,0;213,21
7;1069026;82198;PROPRANOLOL 40MG 30COM GEN NQ;LUBRIFICANTE;2025-11-18;246,0;725,3
7;1069026;82198;PROPRANOLOL 40MG 30COM GEN NQ;MEL/PROPOLIS;2025-11-18;246,0;725,3
7;1069026;82503;ACICLOVIR CR 50MG 10G GEN NQ;CAIXA TERMICA;2025-11-18;10,0;47,11
7;1069026;82503;ACICLOVIR CR 50MG 10G GEN NQ;MEL/PROPOLIS;2025-11-18;10,0;47,11
7;1069026;82503;ACICLOVIR CR 50MG 10G GEN NQ;OLEO/LOC CORPORAL;2025-11-18;10,0;47,11
7;1069026;82694;METRONIDAZOL 250MG 20COM GEN NQ;MEL/PROPOLIS;2025-11-18;1,0;4,1
7;1069026;82783;DEXCLORFENIRAMINA+BETA XPE 120ML GEN NQ;CAIXA TERMICA;2025-11-18;17,0;112,8
7;1069026;95354;TENSALIV (ANLODIPINO) 10MG 30COM;PRODUTO COM PMC;2025-11-18;6,0;36,78
7;1069026;97020;TENSALIV (ANLODIPINO) 5MG 30COM;PRODUTO COM PMC;2025-11-18;74,0;184,32
7;1069026;110167;IBUPROFENO 100MG/ML 20ML GEN NQ;PRODUTO COM PMC;2025-11-18;75,0;632,36
7;1069026;110256;IVERMECTINA 6MG 2COM GEN NQ;LUBRIFICANTE;2025-11-18;60,0;105,99
7;1069026;110310;PREDNISONA 20MG 10COM GEN NQ;CAIXA TERMICA;2025-11-18;2,0;8,52
7;1069026;139390;TADALAFILA 5MG 28COM GEN NQ;LUBRIFICANTE;2025-11-18;33,0;278,1
7;1069026;139390;TADALAFILA 5MG 28COM GEN NQ;MEL/PROPOLIS;2025-11-18;33,0;278,1
7;1069026;139541;BECLONATO (BETAMETASONA) INJ 1AM 1ML+SER;PRODUTO COM PMC;2025-11-18;5,0;29,76
7;1069026;140234;DIPIRONA SOD+CAF 16COM GEN NQ;MEL/PROPOLIS;2025-11-18;59,0;406,52
7;1069026;142983;NEBIVOLOL 5MG 28COM GEN NQ;LUBRIFICANTE;2025-11-18;1,0;7,11
7;1069026;148801;FEXOFENADINA 120MG 10COM GEN NQ;LUBRIFICANTE;2025-11-18;4,0;42,73
7;1069026;149994;TANSULOSINA 0,4MG 30COM GEN NQ;PRODUTO COM PMC;2025-11-18;15,0;413,25
7;1069026;154348;VIT NEO QUIM KIDS MULTV IMUNID 60COMMAST;DESODORANTE;2025-11-18;12,0;52,13
7;1069026;154511;PREDNISOLONA 20MG 10COM GEN NQ ;OLEO/LOC CORPORAL;2025-11-18;1,0;5,16
7;1069026;155477;FLAVONID (DIOSMINA+HESP) 900+100MG 30COM;PRODUTO COM PMC;2025-11-18;6,0;225,86
7;1069026;156621;TRIMETAZIDINA 35MG 60COM LP GEN NQ;PRODUTO COM PMC;2025-11-18;1,0;48,23
7;1069026;157879;LEVOFLOXACINO 750MG 7COM GEN NQ;MEL/PROPOLIS;2025-11-18;4,0;89,6
7;1069871;148277;PARACETAMOL+COD 500+30MG 12COM(C1) G NQ;OLEO/LOC CORPORAL;2025-11-24;6,0;37,44
7;1073121;105562;RITMONEURAN RTM (PASSILORA) C/24FLAC;PRODUTO SEM PMC;2025-12-11;3,0;153,65
7;1073121;141415;DENTALFIX 68G;ORAL CARE;2025-12-11;12,0;195,72
7;1073121;141415;DENTALFIX 68G;TIRAS REAGENTES;2025-12-11;4,0;65,24
7;1073121;141563;HELIODERM SUNCARE FPS30 SPRAY 200ML;BRONZEADOR/PROTETOR SOLAR;2025-12-11;3,0;80,66
7;1073121;141812;ACNEBLOCK SABONETE HERBAL 85G;SABONETES;2025-12-11;165,0;864,49
7;1073121;148178;HELIODERM SUNCARE KIDS FPS50 120ML;BRONZEADOR / PROTETOR;2025-12-11;4,0;69,16
7;1073121;153194;NEOPLEXUS (TIAMINA+PIRIDOX+CIANOC) 20COM;PRODUTO COM PMC;2025-12-11;19,0;571,43
7;1075020;144396;PROT DIARIO INTIMUS ANTBAC 40UND;ABSORVENTES;2025-12-19;2,0;11,5
1;1218369;84530;KIT MEDIDOR DE GLICOSE FREE G-TECH;PERFUMES/ESSENCIAS;2025-06-24;7,0;231,27
1;1218369;84530;KIT MEDIDOR DE GLICOSE FREE G-TECH;MEDIDORES DE GLICEMIA;2025-06-24;7,0;231,27
1;1219789;75345;CLONAZEPAM 0,5MG 30COM (B1) GEN GEO;PRODUTO COM PMC;2025-06-26;1,0;2,01
1;1219789;75345;CLONAZEPAM 0,5MG 30COM (B1) GEN GEO;LUBRIFICANTE;2025-06-26;1,0;2,01
1;1221247;64130;PYLORITRAT IBP (LAN+CLA+AMOX) 500MG 7CAR;PRODUTO COM PMC;2025-06-30;4,0;159,03
1;1222447;2089;ALBENDAZOL 40MG 10ML GEN TB;PRODUTO COM PMC;2025-07-02;2468,0;4627,03
1;1222455;98400;ROSUVASTATINA CALCICA 20MG 30COM GEN MDY;MEL/PROPOLIS;2025-07-02;1,0;21,87
1;1222466;60364;FINASTERIDA 5MG 30COM GEN LEG;LUBRIFICANTE;2025-07-02;8,0;115,24
1;1222468;66044;ATADURA CREP 20CM X1,8M 1UN SANFARMA;DESCARTAVEIS;2025-07-02;96,0;260,93
1;1223239;85707;SILDENAFILA 50MG 4COM GEN NQ;MEL/PROPOLIS;2025-07-04;366,0;548,82
1;1223242;84832;CLOBETASOL CR 0,5MG/G 30G GEN MDY;CAIXA TERMICA;2025-07-04;1,0;5,3
1;1223242;84832;CLOBETASOL CR 0,5MG/G 30G GEN MDY;OLEO/LOC CORPORAL;2025-07-04;1,0;5,3
1;1223242;101974;BETAMETASONA+GENTA CR 30G GEN GMD;CAIXA TERMICA;2025-07-04;1,0;5,11
1;1223253;141947;SERTRALINA 50MG 30COM (C1) GEN TEUTO;CAIXA TERMICA;2025-07-04;233,0;970,72
1;1223254;102997;ESCITALOPRAM 10MG 30COM (C1) GEN GMD;PRODUTO COM PMC;2025-07-04;78,0;385,25
1;1223254;102997;ESCITALOPRAM 10MG 30COM (C1) GEN GMD;LUBRIFICANTE;2025-07-04;78,0;385,25
1;1223254;102997;ESCITALOPRAM 10MG 30COM (C1) GEN GMD;MEL/PROPOLIS;2025-07-04;78,0;385,25
1;1223260;93653;FENITOINA 100MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-07-04;313,0;951,88
1;1223261;101095;CLONAZEPAM 2,5MG/ML 20ML (B1) GEN GMD;PRODUTO COM PMC;2025-07-04;20,0;73,42
1;1223263;144784;ZOLPIDEM 10MG 30COM (B1) GEN SDZ;MEL/PROPOLIS;2025-07-04;4,0;15,17
1;1223264;84182;TRAMADOL 100MG/ML 10ML (A2) GEN NQ;PRODUTO COM PMC;2025-07-04;5,0;174,69
1;1223266;93645;TRAMADOL 50MG 10CAP (A2) GEN TEUTO;LUBRIFICANTE;2025-07-04;11,0;18,09
1;1223266;93645;TRAMADOL 50MG 10CAP (A2) GEN TEUTO;MEL/PROPOLIS;2025-07-04;11,0;18,09
1;1223266;93645;TRAMADOL 50MG 10CAP (A2) GEN TEUTO;OLEO/LOC CORPORAL;2025-07-04;11,0;18,09
1;1223267;142898;ESCITALOPRAM 10MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-07-04;170,0;769,05
1;1223269;23124;DIPIRONA SOD 50MG/ML 100ML GEN MDY;PRODUTO COM PMC;2025-07-04;6,0;38,44
1;1223272;84816;CETOCONAZOL+BETA+NEO CR 30G GEN MDY;CAIXA TERMICA;2025-07-04;28,0;187,19
1;1223272;84816;CETOCONAZOL+BETA+NEO CR 30G GEN MDY;MEL/PROPOLIS;2025-07-04;28,0;187,19
1;1223275;141291;ATENOLOL 50MG 30COM GEN VITAMEDIC;PRODUTO COM PMC;2025-07-04;59,0;99,33
1;1223300;40800;ACICLOVIR 400MG 30COM GEN SDZ;CAIXA TERMICA;2025-07-04;18,0;538,52
1;1223341;140585;CARBAMAZEPINA 400MG 30COM (C1) GEN TB;OLEO/LOC CORPORAL;2025-07-04;1,0;8,66
1;1223345;84140;DIAZEPAM 5MG 30COM (B1) GEN NQ;OLEO/LOC CORPORAL;2025-07-04;62,0;142,47
1;1223348;154316;DESVENLAFAXINA 50MG 28COM LP(C1) GEN TB;LUBRIFICANTE;2025-07-04;18,0;346,25
1;1223349;154315;DESVENLAFAXINA 100MG 28COM LP(C1) GEN TB;PRODUTO COM PMC;2025-07-04;18,0;381,37
1;1223372;85405;VENLAFAXINA 150MG 30CAP (C1) GEN MDY;PRODUTO COM PMC;2025-07-04;14,0;1209,76
1;1223374;111813;PARACETAMOL+COD 500+30MG 12COM (A2) GEOL;OLEO/LOC CORPORAL;2025-07-04;4,0;21,65
1;1223375;141300;CITALOPRAM 20MG 30COM (C1) GEN TB;PRODUTO COM PMC;2025-07-04;51,0;205,91
1;1223379;112720;CELECOXIBE 200MG 10CAP (C1) GEN TEUTO;LUBRIFICANTE;2025-07-04;4,0;16,93
1;1223384;86231;ALPRAZOLAM 1MG 30COM (B1) GEN MDY;CAIXA TERMICA;2025-07-04;72,0;390,53
1;1223385;117749;BUPROPIONA 150MG 30COM (C1) GEN NVQ;LUBRIFICANTE;2025-07-04;6,0;93,03
1;1223388;116548;AMITRIPTILINA 25MG 30COM (C1) GEN NQ;PRODUTO COM PMC;2025-07-04;9,0;24,58
1;1223388;116548;AMITRIPTILINA 25MG 30COM (C1) GEN NQ;LUBRIFICANTE;2025-07-04;9,0;24,58
1;1223390;42269;SPECTOFLUX (AMBROXOL) ADT 6MG/ML 120ML;PRODUTO COM PMC;2025-07-04;15,0;65,97
1;1223391;117587;NARATRIPTANA 2,5MG 10COM GEN NVQ;CAIXA TERMICA;2025-07-04;12,0;184,15
1;1223392;63037;AZITROMICINA 500MG 3COM GEN TB;OLEO/LOC CORPORAL;2025-07-04;13,0;40,56
1;1223395;111481;SECNIDAZOL 1000MG 4COM GEN SDZ;CAIXA TERMICA;2025-07-04;90,0;523,28
1;1223400;102873;NITRAZEPAM 5MG 20COM (B1) GEN GMD;PRODUTO COM PMC;2025-07-04;16,0;114,02
1;1223400;102873;NITRAZEPAM 5MG 20COM (B1) GEN GMD;LUBRIFICANTE;2025-07-04;16,0;114,02
1;1223423;85251;BROMAZEPAM 6MG 30COM (B1) GEN MDY;CAIXA TERMICA;2025-07-04;2,0;16,14
1;1223425;101095;CLONAZEPAM 2,5MG/ML 20ML (B1) GEN GMD;PRODUTO COM PMC;2025-07-04;114,0;418,47
1;1224980;155112;HELIODERM EFEITO DOURADO FPS30 120ML;BRONZEADOR/PROTETOR SOLAR;2025-07-09;20,0;330,78
1;1225016;151935;HELIODERM DERMO FACIAL FPS70 BEGE ESC50G;BRONZEADOR / PROTETOR;2025-07-09;24,0;539,57
1;1225017;104760;ALGESTONA+ESTRADIOL 150+10MG INJ 1ML CIF;PRODUTO COM PMC;2025-07-09;49,0;277,36
1;1225018;151934;HELIODERM DERMO FACIAL FPS70 BEGE CLA50G;BRONZEADOR / PROTETOR;2025-07-09;216,0;4494,98
1;1228336;143534;NIMESULIDA 100MG 12COM GEN GLB;OLEO/LOC CORPORAL;2025-07-17;175,0;177,51
1;1231222;15741;PARACETAMOL 750MG 20COM GEN TB;MEL/PROPOLIS;2025-07-23;94,0;269,23
1;1231224;82864;GLIBENCLAMIDA 5MG 30COM GEN NQ;CAIXA TERMICA;2025-07-23;98,0;127,02
1;1234359;156197;TERMOMETRO DIGITAL POTE C/24 SORTIDO G-T;MAQUIAGEM;2025-07-31;93,0;682,55
1;1234363;82376;ANLODIPINO 5MG 30COM GEN NQ;PRODUTO COM PMC;2025-07-31;153,0;242,96
1;1234364;101966;DIPIRONA SOD 50MG/ML 100ML GEN GMD;MEL/PROPOLIS;2025-07-31;90,0;458,09
1;1234368;147040;COMPRESSA DE GAZE 11F 10UN SALVELOX;DESCARTAVEIS;2025-07-31;84,0;79,38
1;1248181;154450;FEXOFENADINA 6MG/ML PED 60ML GEN VITAM;PRODUTO COM PMC;2025-09-04;20,0;193,72
1;1248181;154450;FEXOFENADINA 6MG/ML PED 60ML GEN VITAM;MEL/PROPOLIS;2025-09-04;20,0;193,72
1;1248181;154450;FEXOFENADINA 6MG/ML PED 60ML GEN VITAM;OLEO/LOC CORPORAL;2025-09-04;20,0;193,72
1;1248196;87173;ROSUVASTATINA CALCICA 10MG 30COM GEN SDZ;PRODUTO COM PMC;2025-09-04;6,0;22,35
1;1248200;152383;AZITROMICINA 500MG 5COM GEN GEO;OLEO/LOC CORPORAL;2025-09-04;249,0;1255,13
1;1248214;141953;DESOGESTREL 0,075MG 56COM GEN SDZ;PRODUTO COM PMC;2025-09-04;8,0;85,55
1;1248214;141953;DESOGESTREL 0,075MG 56COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-04;8,0;85,55
1;1253628;55778;ANLODIPINO 5MG 30COM GEN TB;PRODUTO COM PMC;2025-09-18;33,0;44,71
1;1253628;55778;ANLODIPINO 5MG 30COM GEN TB;OLEO/LOC CORPORAL;2025-09-18;33,0;44,71
1;1255476;144105;PREDNISOLONA 3MG/ML SOL 60ML GEN VITAMED;PRODUTO COM PMC;2025-09-24;59,0;310,87
1;1255476;144105;PREDNISOLONA 3MG/ML SOL 60ML GEN VITAMED;CAIXA TERMICA;2025-09-24;59,0;310,87
1;1255476;144105;PREDNISOLONA 3MG/ML SOL 60ML GEN VITAMED;OLEO/LOC CORPORAL;2025-09-24;59,0;310,87
1;1255508;54283;MICONAZOL CR DERM 20MG/G 28G GEN GEO;MEL/PROPOLIS;2025-09-24;211,0;983,3
1;1255508;54283;MICONAZOL CR DERM 20MG/G 28G GEN GEO;OLEO/LOC CORPORAL;2025-09-24;211,0;983,3
1;1255508;120944;ACICLOVIR 200MG 25COM GEN TB;CAIXA TERMICA;2025-09-24;150,0;837,71
1;1255508;120944;ACICLOVIR 200MG 25COM GEN TB;OLEO/LOC CORPORAL;2025-09-24;150,0;837,71
1;1255508;139394;TADALAFILA 20MG 2COM GEN NQ;OLEO/LOC CORPORAL;2025-09-24;288,0;525,5
1;1255508;141246;TADALAFILA 20MG 2COM GEN NVQ;CAIXA TERMICA;2025-09-24;120,0;179,75
1;1255508;144788;TADALAFILA 20MG 4COM GEN NVQ;LUBRIFICANTE;2025-09-24;120,0;482,82
1;1255508;146450;TUA D (VIT D3) 2.000UI 30CAP GEL;DESODORANTE;2025-09-24;180,0;972,12
1;1255508;154043;CLOPE (CLOPERASTINA) 3,54MG/ML XPE 120ML;PRODUTO COM PMC;2025-09-24;480,0;6629,57
1;1255524;149958;PREGABALINA 75MG 30CAP (C1) GEN NVQ;OLEO/LOC CORPORAL;2025-09-24;5,0;36,7
1;1255529;82520;ACEBROFILINA XPE PED 120ML GEN NQ;OLEO/LOC CORPORAL;2025-09-24;74,0;506,74
1;1255530;71390;SUAVICID CR (HIDR+TRETI+FLUOCINOLON) 15G;PRODUTO COM PMC;2025-09-24;56,0;2855,28
1;1255543;3808;FITA P/FRALDA LUXO ROSA CREMER 19MMX20M;BANDAGEM/FITA;2025-09-24;6,0;14,11
1;1255672;77585;PANTOPRAZOL SOD 40MG 28COM GEN LEG;MEL/PROPOLIS;2025-09-24;1,0;5,92
1;1255674;144105;PREDNISOLONA 3MG/ML SOL 60ML GEN VITAMED;MEL/PROPOLIS;2025-09-24;825,0;4346,93
1;1255686;21130;ATENOLOL 25MG 30COM GEN MDY;PRODUTO COM PMC;2025-09-24;815,0;350,05
1;1255686;21130;ATENOLOL 25MG 30COM GEN MDY;MEL/PROPOLIS;2025-09-24;815,0;350,05
1;1255691;95974;AMOX+CLAV POT 400+57MG 70ML GEN SDZ;CAIXA TERMICA;2025-09-24;86,0;1943,14
1;1255697;151958;VENTILADOR DE MESA MONDIAL30CM SUPPOWER6;BRINDES;2025-09-24;3,0;246,38
1;1255701;144722;ORLISTATE 120MG 30CAP GEN NQ;CAIXA TERMICA;2025-09-24;32,0;1446,3
1;1255703;141521;ATORVASTATINA CALCICA 20MG 30COM GEN GEO;MEL/PROPOLIS;2025-09-24;3,0;24,07
1;1255703;141521;ATORVASTATINA CALCICA 20MG 30COM GEN GEO;OLEO/LOC CORPORAL;2025-09-24;3,0;24,07
1;1255704;92657;ATORVASTATINA CALCICA 80MG 30COM GEN MDY;OLEO/LOC CORPORAL;2025-09-24;22,0;926,7
1;1255706;140032;RISPERIDONA 3MG 30COM (C1) GEN BIOLAB;PRODUTO COM PMC;2025-09-24;34,0;466,67
1;1255706;140032;RISPERIDONA 3MG 30COM (C1) GEN BIOLAB;LUBRIFICANTE;2025-09-24;34,0;466,67
1;1255707;13870;TERMOMETRO DIGITAL BRANCO INCOTERM;TERMOMETROS;2025-09-24;63,0;570,01
1;1255707;14797;ROSUVASTATINA CALCICA 5MG 30COM GEN LEG;PRODUTO COM PMC;2025-09-24;83,0;832,34
1;1255707;14797;ROSUVASTATINA CALCICA 5MG 30COM GEN LEG;MEL/PROPOLIS;2025-09-24;83,0;832,34
1;1255707;77585;PANTOPRAZOL SOD 40MG 28COM GEN LEG;CAIXA TERMICA;2025-09-24;228,0;1349,28
1;1255707;84298;ADAPALENO 1MG/G GEL 30G GEN MDY;PRODUTO COM PMC;2025-09-24;129,0;662,67
