CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_SAIDA;QTD_SAIDA;VLR_SAIDA
7;1012177;65170;PANTOPRAZOL SOD 40MG 30COM GEN MEDQ;LUBRIFICANTE;2025-02-27;2,0;12,44
7;1012178;111694;DEXAMETASONA 1MG/G CR DERM 10G GEN GEO;PRODUTO COM PMC;2025-02-27;7,0;18,82
7;1012178;143123;TADALAFILA 5MG 30COM GEN GMD;LUBRIFICANTE;2025-02-27;2,0;14,16
7;1012179;152409;SH CHEIRINHO DE BEBE 2EM1 210ML;CUIDADO COM O ROSTO;2025-02-27;5,0;34,37
7;1012179;152432;DES CORP KANITZ ALFAZEMA CLASSIC 500ML;INALADORES;2025-02-27;1,0;28,37
7;1012179;152447;DES CORP KANITZ LAVANDA'S MARINE 250ML;AGUA DE COLONIA;2025-02-27;1,0;14,47
7;1012179;155019;KIT DEO MEU EU DELIC+LOCAO I LOVE G.WISH;AGUA DE COLONIA;2025-02-27;1,0;18,8
7;1012185;18856;OCYLIN (AMOXICILINA) 500MG 21CAP;PRODUTO COM PMC;2025-02-27;7,0;53,0
7;1012557;126835;BASTONETES TOPZ 75UND SEM SHRINK CREMER;MASCULINO;2025-02-27;1,0;1,48
7;1013416;144741;GLICLAZIDA 30MG 60COM LP GEN LEG;CAIXA TERMICA;2025-03-07;7,0;113,72
7;1014333;144978;FITA MICROPOROSA BRANCA 2,5CMX4,5M SALV;MASCULINO;2025-03-11;1,0;3,0
7;1016144;139884;DOXICICLINA 100MG 15COM GEN PHARL;PRODUTO COM PMC;2025-03-20;1,0;8,03
7;1023428;79391;NAPRONAX (NAPROXENO) 550MG 10COM;PRODUTO COM PMC;2025-04-22;45,0;604,05
7;1023430;101680;CLOTRIMAZOL 10MG/G CR 20G GEN GMD;MEL/PROPOLIS;2025-04-22;6,0;31,19
7;1023430;102733;DEXCLORFENIRAMINA+BETA XPE 120ML GEN GMD;OLEO/LOC CORPORAL;2025-04-22;1,0;5,18
7;1023430;155011;NITAZOXANIDA 20MG/ML 45ML GEN PHARLAB;PRODUTO COM PMC;2025-04-22;1,0;8,11
7;1025322;146100;ANLODIPINO 5MG 30COM GEN VITAMEDIC;MEL/PROPOLIS;2025-04-30;7,0;16,39
7;1026632;155081;IBUPROFENO 100MG/ML 20ML GEN VITAM;CAIXA TERMICA;2025-05-08;2,0;6,45
7;1030445;148445;CELECOXIBE 200MG 30CAP (C1) GEN GMD;MEL/PROPOLIS;2025-05-27;3,0;61,27
7;1031546;139882;AZITROMICINA SUSP 600MG 15ML GEN PHARL;PRODUTO COM PMC;2025-05-30;1,0;11,98
7;1031546;156162;PROTETOR DE COLCHÃO PLENTY CARE G5UND;DESCARTAVEIS;2025-05-30;12,0;133,7
7;1031547;92738;ESPARADRAPO BRANCO 1,2CMX4,5M IMP CREMER;PROTEINAS;2025-05-30;2,0;7,49
7;1031547;92738;ESPARADRAPO BRANCO 1,2CMX4,5M IMP CREMER;MASCULINO;2025-05-30;1,0;3,74
7;1032867;123900;SULFERBEL (SULFATO FERROSO) 40MG 50COM;PRODUTO COM PMC;2025-06-06;1,0;5,65
7;1032867;139826;MAMAD BIG COLOR 300ML RED 11675-01-M;TALCO;2025-06-06;1,0;11,01
7;1032867;147510;DEXTAFLAM (DEXCLO+BETA) XPE 120ML;PRODUTO COM PMC;2025-06-06;5,0;80,48
7;1036359;148821;ROSUVASTATINA CALCICA 20MG 30COM GEN TOR;PRODUTO COM PMC;2025-06-20;2,0;25,84
7;1040107;62030;OMEPRAZOL 20MG 28CAP GEN GEO;OLEO/LOC CORPORAL;2025-07-09;17,0;49,32
7;1040107;146191;MINOXIDIL 50MG/ML SOL CAPIL 50ML GEN NQ;LUBRIFICANTE;2025-07-09;3,0;69,18
7;1040831;71307;CLARITROMICINA 500MG 14COM GEN PHARLAB ;MEL/PROPOLIS;2025-07-14;4,0;145,58
7;1040831;82406;AZITROMICINA SUSP 600MG 15ML GEN NEO;CAIXA TERMICA;2025-07-14;17,0;263,13
7;1040831;101168;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GMD;PRODUTO COM PMC;2025-07-14;1,0;9,42
7;1040831;101168;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GMD;MEL/PROPOLIS;2025-07-14;1,0;9,42
7;1040831;101168;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GMD;OLEO/LOC CORPORAL;2025-07-14;1,0;9,42
7;1040831;111830;ANLODIPINO 5MG 30COM GEN GEO;CAIXA TERMICA;2025-07-14;15,0;28,4
7;1040831;147203;LOSARTANA+HIDRO 100+25MG 30COM GEN GEO;LUBRIFICANTE;2025-07-14;3,0;30,86
7;1041192;1868;APIS FRESH SPRAY MEL PROPO GENGIBRE 35ML;CAIXA TERMICA;2025-07-15;4,0;12,59
7;1041192;1868;APIS FRESH SPRAY MEL PROPO GENGIBRE 35ML;OLEO/LOC CORPORAL;2025-07-15;4,0;12,59
7;1041192;44733;AZITROPHAR (AZITROMICINA) 600MG 15ML;PRODUTO COM PMC;2025-07-15;2,0;23,99
7;1041192;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;CAIXA TERMICA;2025-07-15;2,0;14,5
7;1041192;155116;CH 100%SILICONE RT2 6112-01 F;ALGODAO;2025-07-15;2,0;12,19
7;1041194;147190;IVERMECTINA 6MG 2COM GEN GMD;PRODUTO COM PMC;2025-07-15;2,0;5,37
7;1041194;147190;IVERMECTINA 6MG 2COM GEN GMD;OLEO/LOC CORPORAL;2025-07-15;2,0;5,37
7;1043273;84000;GINO-COLON (TININ+MICO) CR VAG 45G;PRODUTO COM PMC;2025-07-23;1,0;11,1
7;1043273;121401;FEXOFENADINA 120MG 10COM GEN NVQ;CAIXA TERMICA;2025-07-23;5,0;41,11
7;1043273;143758;DES ROLLON GB MEN POWER 50ML;DESODORANTE;2025-07-23;1,0;3,9
7;1043273;147383;TORNOZELEIRA BASIC G OR2020_3;ORTOPEDICOS;2025-07-23;2,0;37,34
7;1044707;142009;PEDRA HUME 30G UNIPHAR;ANTISSEPTICO;2025-07-30;6,0;11,26
7;1044707;154246;CR ASSADURAS HUGGIES 30G;BICO;2025-07-30;6,0;40,38
7;1045803;140791;DULOXETINA 30MG 30CAP (C1) GEN NVQ;MEL/PROPOLIS;2025-08-04;3,0;105,33
7;1045803;140791;DULOXETINA 30MG 30CAP (C1) GEN NVQ;OLEO/LOC CORPORAL;2025-08-04;3,0;105,33
7;1045806;90905;POSLOV (LEVONORGESTRE) 1,5MG 1COM;PRODUTO COM PMC;2025-08-04;27,0;40,42
7;1045806;141401;MELOXICAM 7,5MG 10COM GEN PHARL;MEL/PROPOLIS;2025-08-04;6,0;17,04
7;1045806;146828;DOXAZOSINA 2MG 30COM GEN GEO;CAIXA TERMICA;2025-08-04;1,0;4,6
7;1046421;142053;SUPRA C KIDS SABOR UVA 30GOMAS;VITAMINAS/MINERAIS;2025-08-07;2,0;8,24
7;1046421;144790;PARACETAMOL+COD 500+30MG 12COM (A2) NVQ;PRODUTO COM PMC;2025-08-07;8,0;59,03
7;1046421;154246;CR ASSADURAS HUGGIES 30G;CREME ASSADURAS;2025-08-07;3,0;20,19
7;1047363;90301;BENATUX FRAMBOESA 12 PASTILHAS;PRODUTO COM PMC;2025-08-12;112,0;795,11
7;1047363;111708;ACEBROFILINA XPE PED 120ML GEN GEO;CAIXA TERMICA;2025-08-12;48,0;383,53
7;1047682;110370;ORLISTATE 120MG 84CAP GEN NQ;LUBRIFICANTE;2025-08-13;2,0;279,52
7;1047682;136622;FRALDA GER CONF MASTER REG M8UND;FRALDAS;2025-08-13;9,0;89,47
7;1047686;54291;MICONAZOL CR VAG 20MG 80G 14APL GEN GEO;LUBRIFICANTE;2025-08-13;2,0;23,35
7;1047687;173;DEXTAMINE (DEXCLO+BETA) 2MG+0,25MG 20COM;PRODUTO COM PMC;2025-08-13;16,0;76,37
7;1047913;146513;TANSULOSINA 0,4MG 30COM GEN GMD;MEL/PROPOLIS;2025-08-14;5,0;156,34
7;1047913;148630;RIVAROXABANA 20MG 30COM GEN NQ;CAIXA TERMICA;2025-08-14;47,0;594,95
7;1047916;154585;NASOJET ALTO FLUXO 30SACHES 2,16G REFIL;PRODUTO SEM PMC;2025-08-14;1,0;17,23
7;1047916;157134;FEXOFENADINA 6MG/ML PED 150ML GEN NVQ;LUBRIFICANTE;2025-08-14;1,0;27,15
7;1049614;81990;LOSARTANA 50MG 30COM GEN NQ;PRODUTO COM PMC;2025-08-21;10,0;20,3
7;1049614;81990;LOSARTANA 50MG 30COM GEN NQ;CAIXA TERMICA;2025-08-21;10,0;20,3
7;1049618;17590;NEOSORO SOL NASAL ADT 30ML;PRODUTO COM PMC;2025-08-21;19,0;59,72
7;1050398;28690;APETIVITON BC XPE SOL PET+COPO 240ML;PRODUTO COM PMC;2025-08-25;3,0;23,01
7;1050398;29629;GRIPEOL (PARAC+CLORFEN+FENILE) PET 100ML;;2025-08-25;4,0;40,41
7;1050398;144051;ORALDRAT LARANJA PO 4ENV SOL ORAL;PRODUTO SEM PMC;2025-08-25;11,0;89,38
7;1050398;144408;GROW FERRO 100MG/ML 30ML;PRODUTO COM PMC;2025-08-25;6,0;230,1
7;1050401;14;FLOMICIN (SACCHAROMYCES) 100MG 12CAP;PRODUTO COM PMC;2025-08-25;1,0;11,81
7;1050401;19216;NEO FOLICO 5MG (ACIDO FOLICO) 20COM;PRODUTO COM PMC;2025-08-25;50,0;157,58
7;1050401;79669;NEOTOSS (DROPROPIZIDA) XPE ADT 100ML;PRODUTO COM PMC;2025-08-25;8,0;61,62
7;1050401;81825;TORSILAX (PARAC+CARIS+DICL+CAF) 12COM;PRODUTO COM PMC;2025-08-25;84,0;301,55
7;1050401;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;MEL/PROPOLIS;2025-08-25;1,0;9,43
7;1050401;81973;NIMESULIDA 50MG/ML GTS 15ML GEN NQ;PRODUTO COM PMC;2025-08-25;2,0;14,06
7;1050401;81973;NIMESULIDA 50MG/ML GTS 15ML GEN NQ;MEL/PROPOLIS;2025-08-25;2,0;14,06
7;1050401;82414;ATENOLOL 50MG 30COM GEN NQ;LUBRIFICANTE;2025-08-25;21,0;66,14
7;1050401;82503;ACICLOVIR CR 50MG 10G GEN NQ;LUBRIFICANTE;2025-08-25;2,0;9,35
7;1050401;82503;ACICLOVIR CR 50MG 10G GEN NQ;CAIXA TERMICA;2025-08-25;2,0;9,35
7;1050401;82686;PREDNISONA 5MG 20COM GEN NQ;PRODUTO COM PMC;2025-08-25;60,0;229,52
7;1050401;82767;DEXCLORFENIRAMINA 2MG 20COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;1,0;3,42
7;1050401;82783;DEXCLORFENIRAMINA+BETA XPE 120ML GEN NQ;OLEO/LOC CORPORAL;2025-08-25;8,0;53,08
7;1050401;93521;NAPROXENO 550MG 20COM GEN NQ;MEL/PROPOLIS;2025-08-25;1,0;25,19
7;1050401;93521;NAPROXENO 550MG 20COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;1,0;25,19
7;1050401;93530;NAPROXENO 550MG 10COM GEN NQ;CAIXA TERMICA;2025-08-25;9,0;115,58
7;1050401;93769;HISTAMIN (DEXCLORFENIRAMINA) CR 10MG 30G;PRODUTO COM PMC;2025-08-25;33,0;249,58
7;1050401;110256;IVERMECTINA 6MG 2COM GEN NQ;PRODUTO COM PMC;2025-08-25;55,0;112,59
7;1050401;111015;ENALAPRIL 10MG 30COM GEN NQ;CAIXA TERMICA;2025-08-25;22,0;72,18
7;1050401;112003;TIBOLONA 2,5MG 28COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;3,0;61,72
7;1050401;139392;TADALAFILA 20MG 4COM GEN NQ;LUBRIFICANTE;2025-08-25;5,0;23,0
7;1050401;139394;TADALAFILA 20MG 2COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;12,0;31,86
7;1050401;139471;ATENOLOL 25MG 30COM GEN NQ;MEL/PROPOLIS;2025-08-25;5,0;10,32
7;1050401;140234;DIPIRONA SOD+CAF 16COM GEN NQ;LUBRIFICANTE;2025-08-25;57,0;384,82
7;1050401;142983;NEBIVOLOL 5MG 28COM GEN NQ;CAIXA TERMICA;2025-08-25;7,0;49,77
7;1050401;143656;SUCCIN METOPROLOL 50MG LP 30COM GEN NQ;LUBRIFICANTE;2025-08-25;8,0;153,03
7;1050401;146042;DOXAZOSINA 4MG 30COM GEN NQ;MEL/PROPOLIS;2025-08-25;3,0;54,65
7;1050401;146853;VIT NEO QUIMICA AZ 60COM;DESODORANTE;2025-08-25;15,0;64,82
7;1050401;146856;VIT NEO QUIMICA OMEGA 3 60CAP;ESPATULA;2025-08-25;24,0;267,18
7;1050401;146856;VIT NEO QUIMICA OMEGA 3 60CAP;MORDEDORES;2025-08-25;24,0;267,18
7;1050401;147530;SIMETICONA 125MG 10CAP GEL GEN NQ;PRODUTO COM PMC;2025-08-25;4,0;11,91
7;1050401;148628;RIVAROXABANA 15MG 30COM GEN NQ;LUBRIFICANTE;2025-08-25;19,0;240,48
7;1050401;148630;RIVAROXABANA 20MG 30COM GEN NQ;LUBRIFICANTE;2025-08-25;13,0;164,56
7;1050401;153902;BRONFENIRAMINA+FENILEF SOL GTS 20ML GEN ;OLEO/LOC CORPORAL;2025-08-25;2,0;12,88
7;1050401;153903;BRONFENIRAMINA+FENILEF 12+15MG 12COM LP;PRODUTO COM PMC;2025-08-25;7,0;78,11
7;1050401;154510;PREDNISOLONA 5MG 20COM GEN NQ ;CAIXA TERMICA;2025-08-25;19,0;82,65
7;1050401;154511;PREDNISOLONA 20MG 10COM GEN NQ ;CAIXA TERMICA;2025-08-25;1,0;5,16
7;1050401;154574;DORALGINA (DIP+ISOMET+CAF) (25X4) 100COM;PRODUTO COM PMC;2025-08-25;1,0;40,66
7;1050401;154575;DORALGINA (DIP+ISOMET+CAF) (2X10) 20COM;PRODUTO COM PMC;2025-08-25;6,0;44,34
7;1050401;155361;DOMPERIDONA 10MG 30COM GEN NQ;PRODUTO COM PMC;2025-08-25;57,0;211,86
7;1050401;155559;PARACETAMOL 750MG 20COM GEN NQ;PRODUTO COM PMC;2025-08-25;57,0;269,84
7;1050401;155559;PARACETAMOL 750MG 20COM GEN NQ;CAIXA TERMICA;2025-08-25;57,0;269,84
7;1050401;156621;TRIMETAZIDINA 35MG 60COM LP GEN NQ;MEL/PROPOLIS;2025-08-25;1,0;48,23
7;1050401;157879;LEVOFLOXACINO 750MG 7COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;4,0;89,6
7;1050401;157880;LEVOFLOXACINO 750MG 5COM GEN NQ;OLEO/LOC CORPORAL;2025-08-25;22,0;360,34
7;1051419;102512;LANSOPRAZOL 30MG 28CAP GEN GMD;PRODUTO COM PMC;2025-08-28;1,0;22,12
7;1052902;111759;ACETILCISTEINA XPE PED 20MG 120MLGEN GEO;MEL/PROPOLIS;2025-09-03;15,0;117,3
7;1053153;66656;DEXPANTOL DERMA CR 20G;BICO;2025-09-04;1,0;5,31
7;1053664;142804;FRALDA HUGG SUPREME MG G 32UN;FRALDAS;2025-09-08;6,0;172,81
7;1053666;151456;FRALDA BABYSEC SHORT PREM HIPER G 48UN;FRALDAS;2025-09-08;108,0;3892,18
7;1053997;152774;FRALDA HUGG SUPREME ROUPA HIPER M72UN;FRALDAS;2025-09-09;3,0;137,93
7;1053998;144839;NARANETY (NARATRIPTANA) 2,5MG 4COM;PRODUTO COM PMC;2025-09-09;3,0;32,2
7;1054001;157161;FRALDA PERSONAL PROT&SEC GIGA G78 UND;FRALDAS;2025-09-09;55,0;2303,65
7;1054421;112380;COLCHICINA 0,5MG 30COM GEN GEO;OLEO/LOC CORPORAL;2025-09-10;50,0;400,14
7;1054421;152341;ENALAPRIL 5MG 30COM GEN BELFAR;MEL/PROPOLIS;2025-09-10;3,0;5,64
7;1054720;152052;ABS SYM SUAVE C/ABAS 8UND;ABSORVENTES;2025-09-11;10,0;15,81
7;1054720;153373;ANLODIPINO 10MG 30COM GEN VITAMEDIC;PRODUTO COM PMC;2025-09-11;62,0;229,55
7;1055502;141361;SIMETICONA 40MG 20COM SIMILAR GLB;PRODUTO COM PMC;2025-09-16;1,0;2,5
7;1055727;150399;LENCO DE PAPEL KISS FOL DUPLA FACIAL 50F;DESCARTAVEIS;2025-09-17;12,0;22,09
7;1055735;42811;ATADURA CREP 15CMX1,8M 1UN SANFARMA;DESCARTAVEIS;2025-09-17;4932,0;6634,07
7;1057059;156215;DISP LAV NAS TCHAU FUNGA FUNGA 10ML;PROTETOR LABIAL;2025-09-23;9,0;69,61
7;1057310;135980;PREND P/CHUPETA TIP 7071 AZUL BL;ACESSORIO INFANTIL;2025-09-24;1,0;5,19
7;1057310;140700;GLICOMET (METFORMINA) 500MG 30COM;PRODUTO COM PMC;2025-09-24;4,0;17,58
7;1057310;402100;PRESERV PRUDENCE CLASSICO L8P6;MASCULINO;2025-09-24;1,0;4,9
7;1059226;141755;LATANOPROSTA+TIMOLOL S OFT 2,5ML GEN GEO;CAIXA TERMICA;2025-10-02;3,0;114,92
7;1060348;110329;PREDNISONA 20MG 20COM GEN NQ;MEL/PROPOLIS;2025-10-09;30,0;286,89
7;1060353;153729;LEVANLODIPINO 2,5MG 30COM GEN NQ;CAIXA TERMICA;2025-10-09;15,0;264,48
7;1060362;148801;FEXOFENADINA 120MG 10COM GEN NQ;CAIXA TERMICA;2025-10-09;1,0;10,68
7;1061467;144646;TAMARETI (LACTULOSE 335MG/G) 150G;ALIMENTOS FUNCIONAIS;2025-10-14;40,0;1254,35
7;1061733;82384;ANLODIPINO 10MG 30COM GEN NQ;MEL/PROPOLIS;2025-10-15;2,0;8,8
7;1063188;154674;FRALDA BABYSEC PREMIUM HIPER XG 56UN;FRALDAS;2025-10-22;6,0;278,03
7;1063482;102180;QUETIAPINA 25MG 30COM (C1) GEN GMD;MEL/PROPOLIS;2025-10-23;1,0;7,47
7;1063482;154762;BUPROPIONA 150MG 30COM 24HS (C1) GEN GMD;CAIXA TERMICA;2025-10-23;8,0;377,3
7;1063483;148833;MIRTAZAPINA 30MG 30COM (C1) GEN TORRENT;LUBRIFICANTE;2025-10-23;2,0;74,09
7;1063483;152836;DESVENLAFAXINA 50MG 30COM LP(C1) GEN TOR;PRODUTO COM PMC;2025-10-23;2,0;53,14
7;1064343;54291;MICONAZOL CR VAG 20MG 80G 14APL GEN GEO;OLEO/LOC CORPORAL;2025-10-28;1,0;13,14
7;1064343;154647;DIPIRONA 500MG/ML GTS 10ML GEN NATULAB;OLEO/LOC CORPORAL;2025-10-28;3,0;5,02
7;1064343;155609;VALESSONE(VALERIANA OFFIC) 50MG 20COM;PRODUTO COM PMC;2025-10-28;1,0;3,86
7;1066083;9660;NEO METRODAZOL (METRONIDAZOL)250MG 20COM;PRODUTO COM PMC;2025-11-04;1,0;4,91
7;1066083;98515;CARVEDILOL 12,5MG 30COM GEN LEG;LUBRIFICANTE;2025-11-04;1,0;6,08
7;1066086;150515;NITAZOXANIDA 20MG/ML PO SUS 45ML GEN GMD;LUBRIFICANTE;2025-11-04;1,0;7,94
7;1066336;150548;FRALDA PERSONAL PROT&SEC JUMB M26UN;FRALDAS;2025-11-05;48,0;632,44
7;1066599;93530;NAPROXENO 550MG 10COM GEN NQ;CAIXA TERMICA;2025-11-06;80,0;1064,22
7;1066599;93530;NAPROXENO 550MG 10COM GEN NQ;OLEO/LOC CORPORAL;2025-11-06;80,0;1064,22
7;1066605;100250;ACECLOFENACO 100MG 12COM GEN GMD;MEL/PROPOLIS;2025-11-06;1,0;7,63
7;1066932;155539;SAB SIENE BABOSA 85G;SABONETE SOLIDO;2025-11-07;1,0;0,83
7;1066939;155526;SAB LIQ FL YPE FLIP LARANJ/DAMASCO 250ML;PRE/POS TREINO;2025-11-07;1,0;3,92
7;1066939;155526;SAB LIQ FL YPE FLIP LARANJ/DAMASCO 250ML;SABONETE LIQUIDO;2025-11-07;1,0;3,92
7;1067197;139213;OLMESARTANA+HCT 40MG+25MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-11-10;19,0;305,41
7;1067198;123846;QUETIAPINA 25MG 30COM (C1) GEN GEO;LUBRIFICANTE;2025-11-10;1,0;5,6
7;1067204;119946;MAXALGINA (DIPIRONA) 500MG GTS 20ML;PRODUTO COM PMC;2025-11-10;25,0;60,83
7;1068429;147062;FRALDA HIPOPO SHORT JUMBO XG 24UND;FRALDAS;2025-11-14;1,0;22,47
7;1068430;157507;FRALDA GER CONF MASTER PANTS REG P/M 8UN;FRALDAS;2025-11-14;32,0;447,0
7;1068432;157510;FRALDA GER CONF MASTER PANTS G/EG 16UND;FRALDAS;2025-11-14;31,0;678,91
7;1069027;5916;MASSAGEOL AER 120ML;PRODUTO COM PMC;2025-11-18;1,0;13,71
7;1069027;79421;CETOPROFENO 150MG 10COM LP GEN NQ;LUBRIFICANTE;2025-11-18;4,0;26,25
7;1069027;79421;CETOPROFENO 150MG 10COM LP GEN NQ;OLEO/LOC CORPORAL;2025-11-18;4,0;26,25
7;1069027;81930;CAPTOPRIL 25MG 30COM GEN NQ;CAIXA TERMICA;2025-11-18;12,0;24,98
7;1069027;82104;DICLO DIETILAMONIO GEL 11,6MG/G 60G G NQ;PRODUTO COM PMC;2025-11-18;9,0;51,89
7;1069027;82210;CIPROFLOXACINO 500MG 6COM GEN NQ;CAIXA TERMICA;2025-11-18;1,0;12,27
7;1069027;82376;ANLODIPINO 5MG 30COM GEN NQ;LUBRIFICANTE;2025-11-18;15,0;45,55
7;1069027;82538;ACEBROFILINA XPE ADT 120ML GEN NQ;MEL/PROPOLIS;2025-11-18;1,0;12,68
7;1069027;82554;BETAMETASONA CR 1MG/G 30G GEN NQ;MEL/PROPOLIS;2025-11-18;5,0;33,22
7;1069027;82678;CLOBETASOL CR 0,5MG/G 30G GEN NQ;CAIXA TERMICA;2025-11-18;2,0;10,92
7;1069027;82678;CLOBETASOL CR 0,5MG/G 30G GEN NQ;OLEO/LOC CORPORAL;2025-11-18;2,0;10,92
7;1069027;82821;HIDROCLOROTIAZIDA 50MG 20COM GEN NQ;LUBRIFICANTE;2025-11-18;2,0;2,92
7;1069027;82821;HIDROCLOROTIAZIDA 50MG 20COM GEN NQ;CAIXA TERMICA;2025-11-18;2,0;2,92
7;1069027;82856;GUAIFENESINA XPE 120ML CEREJA GEN NQ;MEL/PROPOLIS;2025-11-18;6,0;75,93
7;1069027;83542;METRONIDAZOL GEL VAG 10APLIC 55G GEN NQ;CAIXA TERMICA;2025-11-18;14,0;200,63
7;1069027;83887;MOMETASONA CR DERM 1MG/G 20G GEN NQ;PRODUTO COM PMC;2025-11-18;2,0;23,08
7;1069027;83887;MOMETASONA CR DERM 1MG/G 20G GEN NQ;MEL/PROPOLIS;2025-11-18;2,0;23,08
7;1069027;93530;NAPROXENO 550MG 10COM GEN NQ;LUBRIFICANTE;2025-11-18;2,0;26,61
7;1069027;110248;IVERMECTINA 6MG 4COM GEN NQ;OLEO/LOC CORPORAL;2025-11-18;23,0;65,47
7;1069027;110329;PREDNISONA 20MG 20COM GEN NQ;CAIXA TERMICA;2025-11-18;1,0;9,56
7;1069027;110400;LORATADINA 10MG 12COM GEN NQ;MEL/PROPOLIS;2025-11-18;4,0;51,32
7;1069027;111589;AZITROMICINA 500MG 5COM GEN NEO;PRODUTO COM PMC;2025-11-18;3,0;15,07
7;1069027;111589;AZITROMICINA 500MG 5COM GEN NEO;LUBRIFICANTE;2025-11-18;3,0;15,07
7;1069027;139393;TADALAFILA 20MG 1COM GEN NQ;CAIXA TERMICA;2025-11-18;1,0;2,04
7;1069027;139393;TADALAFILA 20MG 1COM GEN NQ;MEL/PROPOLIS;2025-11-18;1,0;2,04
7;1069027;140488;FUROSEMIDA 40MG 20COM GEN NQ;PRODUTO COM PMC;2025-11-18;1,0;2,06
7;1069027;143149;EZETIMIBA 10MG 30COM GEN NQ;MEL/PROPOLIS;2025-11-18;2,0;36,82
7;1069027;143149;EZETIMIBA 10MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-11-18;2,0;36,82
7;1069027;146853;VIT NEO QUIMICA AZ 60COM;VITAMINAS/MINERAIS;2025-11-18;25,0;108,04
7;1069027;151895;ONDANSETRONA 4MG 10COM ORODISP GEN NQ;LUBRIFICANTE;2025-11-18;10,0;80,39
7;1069027;152360;VIT NEO QUIMICA VITAMINA D3 50.000UI4CAP;PRODUTO COM PMC;2025-11-18;2,0;17,32
7;1069027;153903;BRONFENIRAMINA+FENILEF 12+15MG 12COM LP;MEL/PROPOLIS;2025-11-18;1,0;11,52
7;1069027;154514;PREDNISOLONA 40MG 10COM GEN NQ ;LUBRIFICANTE;2025-11-18;1,0;12,51
7;1069027;154514;PREDNISOLONA 40MG 10COM GEN NQ ;MEL/PROPOLIS;2025-11-18;1,0;12,51
7;1069027;154574;DORALGINA (DIP+ISOMET+CAF) (25X4) 100COM;PRODUTO COM PMC;2025-11-18;1,0;40,96
7;1069027;155076;TROMETAMOL CETOROLACO 10MG 30COM GEN NQ;LUBRIFICANTE;2025-11-18;5,0;159,27
7;1069862;152625;SIAGE SH GLOW EXPT 250ML;BANDAGEM/FITA;2025-11-22;5,0;61,92
7;1069862;153850;DRJ APARELHO BARBEAR THE RAZOR 4;BARBEARIA;2025-11-22;2,0;19,01
7;1070336;146488;CICLOBENZAPRINA 5MG 30COM GEN GLB;PRODUTO COM PMC;2025-11-25;3,0;10,84
7;1070336;146488;CICLOBENZAPRINA 5MG 30COM GEN GLB;OLEO/LOC CORPORAL;2025-11-25;3,0;10,84
7;1071735;152564;PRESERV PRUDENCE C S MIX TROPICAL L8P6;DESCARTAVEIS;2025-12-01;6,0;35,9
7;1071736;102300;GLIMEPIRIDA 2MG 30COM GEN GMD;PRODUTO COM PMC;2025-12-01;1,0;5,38
7;1071736;102300;GLIMEPIRIDA 2MG 30COM GEN GMD;LUBRIFICANTE;2025-12-01;1,0;5,38
7;1072291;156142;TADALAFILA 20MG 4COM GEN PHARLAB;PRODUTO COM PMC;2025-12-05;17,0;50,93
7;1072292;30996;TILEMAXY (PARACETAMOL) 200MG/ML GTS 15ML;PRODUTO COM PMC;2025-12-05;29,0;60,28
7;1073119;160175;SERINGA INS C/AG ACOP13X0.45 1ML SLIP ME;MASCULINO;2025-12-11;11,0;1,63
7;1073122;8451;CALOTRAT CALICIDA (ACID SALICILICO) 5ML;PRODUTO SEM PMC;2025-12-11;6,0;47,79
7;1073122;22098;RELAFLEX SPORT AEROSSOL 120ML;PRODUTO SEM PMC;2025-12-11;1,0;9,02
7;1073122;105244;ACQUAGEL NATURAL LUB INT 60G;PRODUTO COM PMC;2025-12-11;2,0;16,1
7;1073122;140717;DENTALFIX CR SABOR MENTA 20G;ORAL CARE;2025-12-11;24,0;154,05
7;1073122;140728;GLIFER( BISGLICINATO FERRICO) GTS 30ML;DESODORANTE;2025-12-11;1,0;13,55
7;1073122;146857;KIT ECON HELIODERM SUNCARE FPS50+FACIAL;BRONZEADOR/PROTETOR SOLAR;2025-12-11;2,0;55,88
7;1073122;155921;SUPRAVIT NUTRI CAPUCCINO 400G;SUPLEMENTOS;2025-12-11;1,0;24,76
7;1073122;156555;HELIODERM FACIAL FPS 70 COR 5.0 50G;BRONZEADOR / PROTETOR;2025-12-11;1,0;14,49
7;1073122;157169;SANASAR (BENZ+BENZI) SAB 100MG/G 60G;PRODUTO COM PMC;2025-12-11;8,0;68,7
7;1073122;159381;HELIODERM FPS70 SPRAY ADULTO 200ML;BRONZEADOR/PROTETOR SOLAR;2025-12-11;3,0;64,73
